Year,Term,YearTerm,Subject,Number,Name,Description,Credit Hours,Section Info,Degree Attributes,Schedule Information,CRN,Section,Status Code,Part of Term,Section Title,Section Credit Hours,Section Status,Enrollment Status,Type,Type Code,Start Time,End Time,Days of Week,Room,Building,Instructors
2021,Summer,2021-su,ACCY,290,Prof Internship in Accountancy,"Formalized learning experience in combination with practice of accounting while engaged in an internship with a public accounting firm, business, or other off-campus organization; prior approval of learning plan and a summary report of learning experience are required. Approved for Letter and S/U grading. May be repeated in subsequent terms to a maximum of 3 hours. Prerequisite: Open to Department of Accountancy students; completion of ACCY 201 and ACCY 202 (or equivalent); and consent of department.",0 TO 3 hours.,Approved for Letter and S/U grading. May be repeated in subsequent terms to a maximum of 3 hours. Prerequisite: Open to Department of Accountancy students; completion of ACCY 201 and ACCY 202 (or equivalent); and consent of department.,,,33779,O,A,S2,,,A,UNKNOWN,Conference,CNF,ARRANGED,,,,,"Shapland, J"
2021,Summer,2021-su,ACCY,301,Atg Measurement &amp; Disclosure,"Introduction to measurement and reporting of organizational performance for strategic and operational purposes with a focus on a variety of financial and non-financial performance measures suitable for both internal and external decision-making. Projects, together with a series of practical workshops, facilitate self-discovery of knowledge and development of a variety of professional skills and attitudes. Prerequisite: ACCY 202 or equivalent and recommend concurrent enrollment in ACCY 302 for Accountancy majors.",3 hours.,Prerequisite: ACCY 202 or equivalent and recommend concurrent enrollment in ACCY 302 for Accountancy majors.,,,30026,AE2,A,S2,,,A,UNKNOWN,Online,ONL,12:30 PM,01:50 PM,MTWR,,,"LoVerde, J"
2021,Summer,2021-su,ACCY,302,Decision Making for Atg,"We will develop and apply a framework to better understand the specific types of accounting information managers need to make key operational and strategic decisions. Utilizing business case studies and real-world projects, the course will also develop skills in gathering, visualizing, and statistically analyzing this accounting information to inform these important decisions. Prerequisite: ACCY 202 or equivalent; BADM 210 or concurrent enrollment; and recommend concurrent enrollment in ACCY 301 for Accountancy majors.",3 hours.,Prerequisite: ACCY 202 or equivalent; BADM 210 or concurrent enrollment; and recommend concurrent enrollment in ACCY 301 for Accountancy majors.,,,30037,AE2,A,S2,,,A,UNKNOWN,Online,ONL,02:00 PM,03:20 PM,MTWR,,,"Baik, D"
2021,Summer,2021-su,ACCY,303,Accounting Institutions and Regulation,"Measurement and reporting of firm's liabilities and shareholders' equity. Topics include current liabilities, contingencies, subsequent events, bonds, leases, pensions, equity issuance and repurchase, dividends, and equity-based compensation. Prerequisite: ACCY 301 and FIN 221.",3 hours.,Prerequisite: ACCY 301 and FIN 221.,,,30041,AE1,A,S2,,,A,UNKNOWN,Online,ONL,11:00 AM,12:20 PM,MTWR,,,"Kirtac, O"
2021,Summer,2021-su,ACCY,304,Accounting Control Systems,"Explores an important framework that highlights the vital roles accounting control systems play in shaping and implementing organizational strategy. Components of this framework include internal controls, organizational missions and values, codes of ethics, performance measurement, evaluation, and reward systems. Case studies, class discussions, group exercises, and field research projects emphasize critical reasoning, data analytics, teamwork, and written and oral communication. Prerequisite: ACCY 301 and ACCY 302.",3 hours.,Prerequisite: ACCY 301 and ACCY 302.,,,30061,AE1,A,S2,,,A,UNKNOWN,Online,ONL,09:30 AM,10:50 AM,MTWR,,,"Wang, H"
2021,Summer,2021-su,ACCY,410,Advanced Financial Reporting,"Current authoritative accounting standards and applications to accounting practice. Topics do not represent the full range of financial reporting issues, but are selected based on relevance of the underlying business transaction, complexity of the topic, consistency of applicable standard with underlying reporting concepts, and transferability of the standard to other accounting issues.  3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: ACCY 303 or consent of department.",3 OR 4 hours.,3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: ACCY 303 or consent of department.,,,38235,A3,A,S2,,3 hours,A,UNKNOWN,Online,ONL,08:00 AM,09:20 AM,MTWR,,,"Penn, M"
2021,Summer,2021-su,ACCY,410,Advanced Financial Reporting,"Current authoritative accounting standards and applications to accounting practice. Topics do not represent the full range of financial reporting issues, but are selected based on relevance of the underlying business transaction, complexity of the topic, consistency of applicable standard with underlying reporting concepts, and transferability of the standard to other accounting issues.  3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: ACCY 303 or consent of department.",3 OR 4 hours.,3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: ACCY 303 or consent of department.,,,38336,A4,A,S2,,4 hours,A,UNKNOWN,Online,ONL,08:00 AM,09:20 AM,MTWR,,,"Penn, M"
2021,Summer,2021-su,ACCY,410,Advanced Financial Reporting,"Current authoritative accounting standards and applications to accounting practice. Topics do not represent the full range of financial reporting issues, but are selected based on relevance of the underlying business transaction, complexity of the topic, consistency of applicable standard with underlying reporting concepts, and transferability of the standard to other accounting issues.  3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: ACCY 303 or consent of department.",3 OR 4 hours.,3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: ACCY 303 or consent of department.,,,40956,HA3,A,S2,,3 hours,A,UNKNOWN,Lecture-Discussion,LCD,08:00 AM,09:20 AM,MTWR,3009,Business Instructional Fac,"Penn, M"
2021,Summer,2021-su,ACCY,410,Advanced Financial Reporting,"Current authoritative accounting standards and applications to accounting practice. Topics do not represent the full range of financial reporting issues, but are selected based on relevance of the underlying business transaction, complexity of the topic, consistency of applicable standard with underlying reporting concepts, and transferability of the standard to other accounting issues.  3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: ACCY 303 or consent of department.",3 OR 4 hours.,3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: ACCY 303 or consent of department.,,,40957,HA4,A,S2,,4 hours,A,UNKNOWN,Lecture-Discussion,LCD,08:00 AM,09:20 AM,MTWR,3009,Business Instructional Fac,"Penn, M"
2021,Summer,2021-su,ACCY,499,Senior Research,"Research and readings course for students majoring in accountancy. May be taken by students in the college honors program in partial fulfillment of the honors requirements. 2 to 4 undergraduate hours. No graduate credit. May be repeated to a maximum of 6 hours. Prerequisite: Cumulative grade-point average of 3.0., honors in the junior year, or consent of department; senior standing.",2 TO 4 hours.,"2 to 4 undergraduate hours. No graduate credit. May be repeated to a maximum of 6 hours. Prerequisite: Cumulative grade-point average of 3.0., honors in the junior year, or consent of department; senior standing.",,,10038,,A,1,,,A,UNKNOWN,Independent Study,IND,ARRANGED,,,,,
2021,Summer,2021-su,ACCY,501,Accounting Analysis I,"Addresses the conceptual framework and financial statements--balance sheet, income statement and the statement of cash flows. It also provides in-depth analysis of accounting issues related to the measurement, recognition and disclosure of current and non-current assets, and revenue recognition. 2 or 4 graduate hours. No professional credit. May be repeated up to 4 hours for iMSA and online students that complete the first part of the course content in a 2-hour section (part A) and then complete the remainder of the class in a second 2-hour section (part B). Prerequisite: Enrollment in graduate degree program or consent of department.",2 OR 4 hours.,2 or 4 graduate hours. No professional credit. May be repeated up to 4 hours for iMSA and online students that complete the first part of the course content in a 2-hour section (part A) and then complete the remainder of the class in a second 2-hour section (part B). Prerequisite: Enrollment in graduate degree program or consent of department.,,,30083,A,A,S2,,4 hours,A,UNKNOWN,Lecture-Discussion,LCD,01:00 PM,02:20 PM,MTWR,3009,Business Instructional Fac,"Augusto Sampaio Franco de Lima, G"
2021,Summer,2021-su,ACCY,501,Accounting Analysis I,"Addresses the conceptual framework and financial statements--balance sheet, income statement and the statement of cash flows. It also provides in-depth analysis of accounting issues related to the measurement, recognition and disclosure of current and non-current assets, and revenue recognition. 2 or 4 graduate hours. No professional credit. May be repeated up to 4 hours for iMSA and online students that complete the first part of the course content in a 2-hour section (part A) and then complete the remainder of the class in a second 2-hour section (part B). Prerequisite: Enrollment in graduate degree program or consent of department.",2 OR 4 hours.,2 or 4 graduate hours. No professional credit. May be repeated up to 4 hours for iMSA and online students that complete the first part of the course content in a 2-hour section (part A) and then complete the remainder of the class in a second 2-hour section (part B). Prerequisite: Enrollment in graduate degree program or consent of department.,,,32912,C,A,S2,,4 hours,A,UNKNOWN,Lecture-Discussion,LCD,01:00 PM,02:20 PM,MTWR,2011,Business Instructional Fac,"Ibrahim, A"
2021,Summer,2021-su,ACCY,501,Accounting Analysis I,"Addresses the conceptual framework and financial statements--balance sheet, income statement and the statement of cash flows. It also provides in-depth analysis of accounting issues related to the measurement, recognition and disclosure of current and non-current assets, and revenue recognition. 2 or 4 graduate hours. No professional credit. May be repeated up to 4 hours for iMSA and online students that complete the first part of the course content in a 2-hour section (part A) and then complete the remainder of the class in a second 2-hour section (part B). Prerequisite: Enrollment in graduate degree program or consent of department.",2 OR 4 hours.,2 or 4 graduate hours. No professional credit. May be repeated up to 4 hours for iMSA and online students that complete the first part of the course content in a 2-hour section (part A) and then complete the remainder of the class in a second 2-hour section (part B). Prerequisite: Enrollment in graduate degree program or consent of department.,,,41040,OA,A,S2,,4 hours,A,UNKNOWN,Online,ONL,08:30 PM,09:50 PM,MTWR,,,"Augusto Sampaio Franco de Lima, G"
2021,Summer,2021-su,ACCY,501,Accounting Analysis I,"Addresses the conceptual framework and financial statements--balance sheet, income statement and the statement of cash flows. It also provides in-depth analysis of accounting issues related to the measurement, recognition and disclosure of current and non-current assets, and revenue recognition. 2 or 4 graduate hours. No professional credit. May be repeated up to 4 hours for iMSA and online students that complete the first part of the course content in a 2-hour section (part A) and then complete the remainder of the class in a second 2-hour section (part B). Prerequisite: Enrollment in graduate degree program or consent of department.",2 OR 4 hours.,2 or 4 graduate hours. No professional credit. May be repeated up to 4 hours for iMSA and online students that complete the first part of the course content in a 2-hour section (part A) and then complete the remainder of the class in a second 2-hour section (part B). Prerequisite: Enrollment in graduate degree program or consent of department.,,,41042,OB,A,S2,,4 hours,A,UNKNOWN,Online,ONL,08:30 PM,09:50 PM,MTWR,,,"Ibrahim, A"
2021,Summer,2021-su,ACCY,503,Managerial Accounting,"Introduction to management accounting principles, as used to facilitate and align internal decisions made by managers and employees. Topics include analytical tools and techniques to address common business problems, cost information systems, budgeting, and strategic performance measurement systems. 2 or 4 graduate hours. No professional credit. May be repeated up to 4 hours for iMSA and online students that complete the first part of the course content in a 2-hour section (part A) and then complete the remainder of the class in a second 2-hour section (part B). Prerequisite: Credit or concurrent registration in ACCY 501 or equivalent; enrollment in graduate degree program or consent of department.",2 OR 4 hours.,2 or 4 graduate hours. No professional credit. May be repeated up to 4 hours for iMSA and online students that complete the first part of the course content in a 2-hour section (part A) and then complete the remainder of the class in a second 2-hour section (part B). Prerequisite: Credit or concurrent registration in ACCY 501 or equivalent; enrollment in graduate degree program or consent of department.,,,40498,IMB,A,,,4 hours,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Hecht, G"
2021,Summer,2021-su,ACCY,503,Managerial Accounting,"Introduction to management accounting principles, as used to facilitate and align internal decisions made by managers and employees. Topics include analytical tools and techniques to address common business problems, cost information systems, budgeting, and strategic performance measurement systems. 2 or 4 graduate hours. No professional credit. May be repeated up to 4 hours for iMSA and online students that complete the first part of the course content in a 2-hour section (part A) and then complete the remainder of the class in a second 2-hour section (part B). Prerequisite: Credit or concurrent registration in ACCY 501 or equivalent; enrollment in graduate degree program or consent of department.",2 OR 4 hours.,2 or 4 graduate hours. No professional credit. May be repeated up to 4 hours for iMSA and online students that complete the first part of the course content in a 2-hour section (part A) and then complete the remainder of the class in a second 2-hour section (part B). Prerequisite: Credit or concurrent registration in ACCY 501 or equivalent; enrollment in graduate degree program or consent of department.,,,38412,ONL,A,,,4 hours,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Hecht, G"
2021,Summer,2021-su,ACCY,516,Professional Responsibility and Ethics for Accountants,"Covers key principles of accountants' professional responsibility in their jobs, organizations, and careers, and adopts both theoretical and practical perspectives of the role of ethics and morals within the accounting discipline. The course begins with a general overview of these key constructs and principles, including various philosophies from a variety of disciplines and cultures. Next, the course provides a historical perspective of major instances of accounting-related ""failures"" and ""successes"" in the area of professional responsibility and ethics. This historical perspective provides the underlying reasoning for many contemporary codes of conduct, ethics, and professional guidelines. A variety of experiential learning opportunities will help students explore and develop their own perspective on ethics and morals, and how these principles affect their professional roles, responsibilities, and choices. 3 or 4 graduate hours. No professional credit.",3 OR 4 hours.,3 or 4 graduate hours. No professional credit.,,,40284,DA1,A,S2,,3 hours,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Curtis, S"
2021,Summer,2021-su,ACCY,516,Professional Responsibility and Ethics for Accountants,"Covers key principles of accountants' professional responsibility in their jobs, organizations, and careers, and adopts both theoretical and practical perspectives of the role of ethics and morals within the accounting discipline. The course begins with a general overview of these key constructs and principles, including various philosophies from a variety of disciplines and cultures. Next, the course provides a historical perspective of major instances of accounting-related ""failures"" and ""successes"" in the area of professional responsibility and ethics. This historical perspective provides the underlying reasoning for many contemporary codes of conduct, ethics, and professional guidelines. A variety of experiential learning opportunities will help students explore and develop their own perspective on ethics and morals, and how these principles affect their professional roles, responsibilities, and choices. 3 or 4 graduate hours. No professional credit.",3 OR 4 hours.,3 or 4 graduate hours. No professional credit.,,,40285,NA1,A,S2,,3 hours,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Curtis, S"
2021,Summer,2021-su,ACCY,550,Multistate Taxation,"Will examine state and local tax laws prevalent in the United States today. The course will consider the historical progression of state and local taxation, the power of states to tax (and the limitations on that power), and planning strategies for minimizing the impact of state and local taxation. Income taxes are emphasized; however, other taxes such as sales and use taxes and property taxes will be discussed. 2 graduate hours. No professional credit. Prerequisite: Credit or concurrent enrollment in ACCY 451, ACCY 507, or equivalent or consent of the department. Restricted to students enrolled in a graduate accounting degree program.",2 hours.,"2 graduate hours. No professional credit. Prerequisite: Credit or concurrent enrollment in ACCY 451, ACCY 507, or equivalent or consent of the department. Restricted to students enrolled in a graduate accounting degree program.",,,40958,DA1,A,S1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Hutchens, M"
2021,Summer,2021-su,ACCY,550,Multistate Taxation,"Will examine state and local tax laws prevalent in the United States today. The course will consider the historical progression of state and local taxation, the power of states to tax (and the limitations on that power), and planning strategies for minimizing the impact of state and local taxation. Income taxes are emphasized; however, other taxes such as sales and use taxes and property taxes will be discussed. 2 graduate hours. No professional credit. Prerequisite: Credit or concurrent enrollment in ACCY 451, ACCY 507, or equivalent or consent of the department. Restricted to students enrolled in a graduate accounting degree program.",2 hours.,"2 graduate hours. No professional credit. Prerequisite: Credit or concurrent enrollment in ACCY 451, ACCY 507, or equivalent or consent of the department. Restricted to students enrolled in a graduate accounting degree program.",,,40959,NA1,A,S1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Hutchens, M"
2021,Summer,2021-su,ACCY,590,Adv Prof Internship in ACCY,"A formalized learning experience in combination with practice of accounting while engaged in an internship with a public accounting firm, business, or other off-campus organization; prior approval of learning plan and a summary report of learning experience required. Approved for letter and S/U grading. May be repeated to a maximum of 4 hours. Prerequisite: Open only to accountancy majors enrolled in the department's integrated bachelor/master program or students with graduate standing in accountancy; completion of 300-level accountancy courses appropriate to internship learning plan; and consent of department.",0 TO 4 hours.,Approved for letter and S/U grading. May be repeated to a maximum of 4 hours. Prerequisite: Open only to accountancy majors enrolled in the department's integrated bachelor/master program or students with graduate standing in accountancy; completion of 300-level accountancy courses appropriate to internship learning plan; and consent of department.,,,40616,MSA,A,S2,,,A,UNKNOWN,Conference,CNF,ARRANGED,,,,,"Schwartz, R"
2021,Summer,2021-su,ACCY,593,Special Research Problems,"Individual investigations or research projects selected by the students, subject to approval by the graduate adviser and the executive officer of the Department. May be repeated in the same or separate terms. Prerequisite: Enrollment in graduate accounting degree program or consent of department.",1 TO 8 hours.,May be repeated in the same or separate terms. Prerequisite: Enrollment in graduate accounting degree program or consent of department.,,,10041,,A,1,,,A,UNKNOWN,Independent Study,IND,ARRANGED,,,,,
2021,Summer,2021-su,ACCY,593,Special Research Problems,"Individual investigations or research projects selected by the students, subject to approval by the graduate adviser and the executive officer of the Department. May be repeated in the same or separate terms. Prerequisite: Enrollment in graduate accounting degree program or consent of department.",1 TO 8 hours.,May be repeated in the same or separate terms. Prerequisite: Enrollment in graduate accounting degree program or consent of department.,,,30098,AT1,A,S2,,4 hours,A,UNKNOWN,Lecture-Discussion,LCD,12:30 PM,01:50 PM,MTWR,3063,Business Instructional Fac,"Kustanovich, M"
2021,Summer,2021-su,ACCY,593,Special Research Problems,"Individual investigations or research projects selected by the students, subject to approval by the graduate adviser and the executive officer of the Department. May be repeated in the same or separate terms. Prerequisite: Enrollment in graduate accounting degree program or consent of department.",1 TO 8 hours.,May be repeated in the same or separate terms. Prerequisite: Enrollment in graduate accounting degree program or consent of department.,,,41052,OS2,A,S2,Prof Soft Skills I,2 hours,A,UNKNOWN,Online,E1,04:00 PM,05:20 PM,TR,,,"Noonan, J"
2021,Summer,2021-su,ACCY,593,Special Research Problems,"Individual investigations or research projects selected by the students, subject to approval by the graduate adviser and the executive officer of the Department. May be repeated in the same or separate terms. Prerequisite: Enrollment in graduate accounting degree program or consent of department.",1 TO 8 hours.,May be repeated in the same or separate terms. Prerequisite: Enrollment in graduate accounting degree program or consent of department.,,,41053,OS3,A,S2,Prof Soft Skills I,2 hours,A,UNKNOWN,Online,E1,07:00 PM,08:20 PM,TR,,,"Noonan, J"
2021,Summer,2021-su,ACCY,593,Special Research Problems,"Individual investigations or research projects selected by the students, subject to approval by the graduate adviser and the executive officer of the Department. May be repeated in the same or separate terms. Prerequisite: Enrollment in graduate accounting degree program or consent of department.",1 TO 8 hours.,May be repeated in the same or separate terms. Prerequisite: Enrollment in graduate accounting degree program or consent of department.,,,41050,OT2,A,S2,,4 hours,A,UNKNOWN,Online,ONL,09:00 PM,10:20 PM,MTWR,,,"Kustanovich, M"
2021,Summer,2021-su,ACCY,593,Special Research Problems,"Individual investigations or research projects selected by the students, subject to approval by the graduate adviser and the executive officer of the Department. May be repeated in the same or separate terms. Prerequisite: Enrollment in graduate accounting degree program or consent of department.",1 TO 8 hours.,May be repeated in the same or separate terms. Prerequisite: Enrollment in graduate accounting degree program or consent of department.,,,30104,SP1,A,S2,,4 hours,A,UNKNOWN,Conference,CNF,ARRANGED,,,,,"Chen, X"
2021,Summer,2021-su,ACCY,593,Special Research Problems,"Individual investigations or research projects selected by the students, subject to approval by the graduate adviser and the executive officer of the Department. May be repeated in the same or separate terms. Prerequisite: Enrollment in graduate accounting degree program or consent of department.",1 TO 8 hours.,May be repeated in the same or separate terms. Prerequisite: Enrollment in graduate accounting degree program or consent of department.,,,40203,SP2,A,S2,,4 hours,A,UNKNOWN,Conference,CNF,ARRANGED,,,,,"Chen, X"
2021,Summer,2021-su,ACCY,599,Thesis Research,Individual direction and guidance in writing theses; seminar discussion of progress made. Approved for S/U grading only. May be repeated.,0 TO 16 hours.,Approved for S/U grading only. May be repeated.,,,29870,A,A,SF,,,A,UNKNOWN,Conference,CNF,ARRANGED,,,,,"Chen, X"
2021,Summer,2021-su,ACE,100,Introduction to Applied Microeconomics,"Principles of microeconomics; demand, production, supply, elasticity, markets, and trade are presented and used in the analysis of decisions of individuals relating to agricultural and food production, consumption, and natural resource use. Credit is not given for ACE 100 if credit for ECON 102 has been earned.",4 hours.,Credit is not given for ACE 100 if credit for ECON 102 has been earned.,Social & Beh Sci - Soc Sci course.,Students must register for one discussion and one lecture section.,37030,ONL,A,S2,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Gundersen, L"
2021,Summer,2021-su,ACE,161,Microcomputer Applications,Instruction and practice in solving data-related problems with microcomputers and general purpose software packages.,3 hours.,,,,37025,ONL,A,S2,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Burnett, M"
2021,Summer,2021-su,ACE,240,Personal Financial Planning,"Examines principles of financial planning applied to individuals and households, with attention to organizing and analyzing financial information, budgeting, acquiring financial assets, managing credit, planning for taxes, investments, risk management, retirement, and estate planning. Prerequisite: Sophomore standing or consent of instructor.",3 hours.,Prerequisite: Sophomore standing or consent of instructor.,,,37924,0NL,A,S1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Stoddard, P"
2021,Summer,2021-su,ACE,293,Off-Campus Internship,"Supervised, off-campus experience in a field directly pertaining to a subject matter in agricultural and consumer economics. Approved for S/U grading only. May be repeated, up to 4 hours in the same semester, to a maximum of 10 hours. Independent Study courses are limited to 12 hours total applying to a degree in ACES. Prerequisite: Sophomore standing, cumulative GPA of 2. 5 or above at the time the internship is arranged, and consent of instructor.",1 TO 4 hours.,"Approved for S/U grading only. May be repeated, up to 4 hours in the same semester, to a maximum of 10 hours. Independent Study courses are limited to 12 hours total applying to a degree in ACES. Prerequisite: Sophomore standing, cumulative GPA of 2. 5 or above at the time the internship is arranged, and consent of instructor.",,,10044,,A,1,,,A,UNKNOWN,Independent Study,IND,ARRANGED,,,,,
2021,Summer,2021-su,ACE,294,On-Campus Internship,"Supervised, on-campus, learning experience with faculty engaged in research. Approved for S/U grading only. May be repeated up to 4 hours in a semester, to a maximum of 10 hours. Credit is not given for more than a total of 12 hours of Independent Study (IND) courses applying to a degree in ACES. Prerequisite: Sophomore standing, cumulative GPA of 2. 5 or above at the time the internship is arranged, and consent of instructor.",1 TO 4 hours.,"Approved for S/U grading only. May be repeated up to 4 hours in a semester, to a maximum of 10 hours. Credit is not given for more than a total of 12 hours of Independent Study (IND) courses applying to a degree in ACES. Prerequisite: Sophomore standing, cumulative GPA of 2. 5 or above at the time the internship is arranged, and consent of instructor.",,,10057,,A,1,,,A,UNKNOWN,Independent Study,IND,ARRANGED,,,,,
2021,Summer,2021-su,ACE,295,Independent Study,"Individual or small group research, special problems, or other studies under the supervision of an appropriate member of the faculty. Approved for both letter and S/U grading. May be repeated in the same or subsequent terms as topics vary. May be repeated up to 4 hours in a semester, but no more than 12 hours of special problems, research, thesis and/or individual studies may be counted toward the degree. Prerequisite: Junior standing, cumulative GPA of 2.5 or above at the time the activity is arranged, and consent of instructor.",1 TO 4 hours.,"Approved for both letter and S/U grading. May be repeated in the same or subsequent terms as topics vary. May be repeated up to 4 hours in a semester, but no more than 12 hours of special problems, research, thesis and/or individual studies may be counted toward the degree. Prerequisite: Junior standing, cumulative GPA of 2.5 or above at the time the activity is arranged, and consent of instructor.",,,32440,,A,1,,,A,UNKNOWN,Independent Study,IND,ARRANGED,,,,,
2021,Summer,2021-su,ACE,300,Intermediate Applied Microeconomics,"Why could energy policy affect the profitability of farmers? Is it better to help families in developing countries with food aid or mini cash grants? Who will bear the cost of a carbon tax? Microeconomic theory helps us answer many important questions about markets and human behavior. Students in ACE 300 will learn rigorous intermediate microeconomic theory through applications to areas such as agriculture, development, finance, consumer behavior, and the environment. Credit is not given for both ACE 300 and ECON 302. Prerequisite: ACE 100 or ECON 102.",3 hours.,Credit is not given for both ACE 300 and ECON 302. Prerequisite: ACE 100 or ECON 102.,,,41281,AL,A,S2,,,A,UNKNOWN,Online,ONL,11:00 AM,11:50 AM,MWF,,,"Anderson, P"
2021,Summer,2021-su,ACE,300,Intermediate Applied Microeconomics,"Why could energy policy affect the profitability of farmers? Is it better to help families in developing countries with food aid or mini cash grants? Who will bear the cost of a carbon tax? Microeconomic theory helps us answer many important questions about markets and human behavior. Students in ACE 300 will learn rigorous intermediate microeconomic theory through applications to areas such as agriculture, development, finance, consumer behavior, and the environment. Credit is not given for both ACE 300 and ECON 302. Prerequisite: ACE 100 or ECON 102.",3 hours.,Credit is not given for both ACE 300 and ECON 302. Prerequisite: ACE 100 or ECON 102.,,,41281,AL,A,S2,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Anderson, P"
