Year,Term,YearTerm,Subject,Number,Name,Description,Credit Hours,Section Info,Degree Attributes,Schedule Information,CRN,Section,Status Code,Part of Term,Section Title,Section Credit Hours,Section Status,Enrollment Status,Type,Type Code,Start Time,End Time,Days of Week,Room,Building,Instructors
2023,Winter,2023-wi,DANC,100,Intro to Contemporary Dance,"Overview of major works, figures, and trends responsible for shaping dance as an evolving contemporary art form. The course will have lecture, viewing, discussion and experiential (studio participation) components. For non-dance majors.",3 hours.,For non-dance majors.,"Humanities - Lit & Arts, and Cultural Studies - Western course.",,10027,OL1,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Brandt, B;Emadian, E;Lewis, T"
2023,Winter,2023-wi,DANC,100,Intro to Contemporary Dance,"Overview of major works, figures, and trends responsible for shaping dance as an evolving contemporary art form. The course will have lecture, viewing, discussion and experiential (studio participation) components. For non-dance majors.",3 hours.,For non-dance majors.,"Humanities - Lit & Arts, and Cultural Studies - Western course.",,10068,OL2,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Brandt, B;De Jesus-Valentin, R;Emadian, E"
2023,Winter,2023-wi,ECON,102,Microeconomic Principles,"Introduction to the functions of individual decision-makers, both consumers and producers, within the larger economic system. Primary emphasis on the nature and functions of product markets, the theory of the firm under varying conditions of competition and monopoly, and the role of government in prompting efficiency in the economy. Credit is not given for ECON 102 and ACE 100.",3 hours.,Credit is not given for ECON 102 and ACE 100.,Social & Beh Sci - Soc Sci course.,,10019,ONL,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Dee, E;DiIanni, I"
2023,Winter,2023-wi,ECON,103,Macroeconomic Principles,"Introduction to the theory of determination of total or aggregate income, employment, output, price levels, and the role of money in the economy. Primary emphasis on monetary and fiscal policy, inflation, unemployment, economic growth, and international economics.",3 hours.,,Social & Beh Sci - Soc Sci course.,You may take ECON 103 before ECON 102. There is no prerequisite.,10020,ONL,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Simon, P;Vazquez, J"
2023,Winter,2023-wi,ECON,202,Economic Statistics I,"Introduction of basic concepts in statistics including the presentation of data, descriptive statistics, probability theory, discrete and continuous distributions, sampling distributions, estimation, and hypothesis testing. The approach of the class includes both learning the concepts behind basic statistics and also how to apply these concepts in ""real-life"" situations. Utilizes a practical project format. To complete the Business Statistics sequence, students must also complete ECON 203. Credit is not given for ECON 202 if credit for a college-level introductory statistics course such as PSYC 235, SOC 280, or STAT 100 has been earned. Prerequisite: Credit or registration in one of MATH 220, MATH 221, MATH 234.",3 hours.,"Credit is not given for ECON 202 if credit for a college-level introductory statistics course such as PSYC 235, SOC 280, or STAT 100 has been earned. Prerequisite: Credit or registration in one of MATH 220, MATH 221, MATH 234.",Quantitative Reasoning I course.,Instructions will be given during the first lecture as to where you should meet for your TA section. Evening examinations may be offered in this course. Students must register for one lab and one lecture section.,10051,ONL,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Hendershott, C;Schultz, C"
2023,Winter,2023-wi,ECON,203,Economic Statistics II,"Continuation of ECON 202. Builds upon point and interval estimation as well as hypothesis testing skills first introduced in ECON 202. Utilizes a practical project format to extend the student skill set to include simple and multiple linear regression and time series techniques. Students will: Understand the relevance of statistics in their future course-work and professions; Be trained to identify the proper statistical technique to apply to a problem; Be adept at finding the answers to statistical queries using excel; Be able to properly interpret the results of their analysis. Students must have completed a course on probability and statistical analysis before taking ECON 203. The best course to meet this requirement is ECON 202 at the University of Illinois. Prerequisite: ECON 202; one of MATH 220, MATH 221, or MATH 234.",3 hours.,"Students must have completed a course on probability and statistical analysis before taking ECON 203. The best course to meet this requirement is ECON 202 at the University of Illinois. Prerequisite: ECON 202; one of MATH 220, MATH 221, or MATH 234.",,,10021,ONL,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Armendariz Buaun, R;Martinez Garcia, H"
2023,Winter,2023-wi,ENGL,360,Environmental Writing,Same as ESE 360. See ESE 360.,3 hours.,Same as ESE 360. See ESE 360.,Advanced Composition course.,,10077,A,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Tomkin, J"
2023,Winter,2023-wi,ESE,111,Emergence of Life,Same as GEOL 111. See GEOL 111.,3 hours.,Same as GEOL 111. See GEOL 111.,Nat Sci & Tech - Life Sciences course.,,10075,A,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Christie, M"
2023,Winter,2023-wi,ESE,117,The Oceans,Same as GEOL 117. See GEOL 117.,3 hours.,Same as GEOL 117. See GEOL 117.,Nat Sci & Tech - Phys Sciences course.,,10050,A,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Pettijohn, C"
2023,Winter,2023-wi,ESE,120,Severe and Hazardous Weather,Same as ATMS 120. See ATMS 120.,3 hours.,Same as ATMS 120. See ATMS 120.,"Nat Sci & Tech - Phys Sciences, and Quantitative Reasoning II course.",,10038,ONL,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Choate, J"
2023,Winter,2023-wi,ESE,360,Environmental Writing,"Equips students to write about the environment for various audiences, with a focus on specific current efforts to promote sustainability on the Urbana-Champaign campus. We will practice effective techniques for each stage of the writing process-from defining topics, to gathering information, to crafting active, engaging prose. Readings will include models of effective environmental writing and ""how to"" pieces by experts. Research will include visits to campus sites and student-conducted interviews with subjects. Same as ENGL 360. Prerequisite: Completion of campus Composition I general education requirement.",3 hours.,Same as ENGL 360. Prerequisite: Completion of campus Composition I general education requirement.,Advanced Composition course.,,10076,A,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Tomkin, J"
2023,Winter,2023-wi,GEOL,111,Emergence of Life,"Examines important theoretical and practical questions regarding the origin and evolution of life, as well as the search for life elsewhere in the universe. Uses the pioneering work of Carl Woese, whose ""Tree of Life"" revolutionized our understanding of the fundamental structure and evolutionary relatedness of all living entities on Earth. Same as ESE 111. Additional fees may apply. See Class Schedule.",3 hours.,Same as ESE 111. Additional fees may apply. See Class Schedule.,Nat Sci & Tech - Life Sciences course.,,10074,A,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Christie, M"
2023,Winter,2023-wi,GEOL,117,The Oceans,"Integrated introduction to oceanography and marine geology and geophysics. Topics include ocean-basin formation and evolution (in the context of plate tectonics), ocean ecology, the hydrologic cycle, water chemistry, currents and waves, the interaction of oceans with climate, coastal hazards, resources, pollution, and the Law of the Sea. Course is oriented toward students not majoring in science. Same as ESE 117.",3 hours.,Same as ESE 117.,Nat Sci & Tech - Phys Sciences course.,,10049,A,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Pettijohn, C"
2023,Winter,2023-wi,GGIS,204,Cities of the World,"In-depth exploration of global urbanization. Using a comparative regional approach, discuss the recent history of global urbanization, dissect its problems, and offer possible solutions. Approximately ten major regions of the world will be examined, exploring the significant urban patterns and processes, built and natural environments, and social, economic, and cultural landscapes of each.",3 hours.,,"Social & Beh Sci - Soc Sci, and Cultural Studies - Western course.",,10122,ONL,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Pierce, C"
2023,Winter,2023-wi,GLBL,100,Intro to Global Studies,"Foundation course for understanding a range of contemporary issues and learning to analyze them from multiple disciplinary perspectives. Students consider globalizing trends within themes of wealth and poverty; population, cultures, and human rights; environment and sustainability; and governance, conflict, and cooperation. Course objectives are to enhance knowledge of human cultures, their interactions and impacts on the world; develop skills for successfully negotiating realities of contemporary societies; and promote values for global learning, diversity, and sustainable futures.",3 hours.,,"Social & Beh Sci - Soc Sci, and Cultural Studies - Western course.",,10054,CF,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Schrag, D"
2023,Winter,2023-wi,GLBL,200,Foundations of Research,"Introduction to the foundations of interdisciplinary social science research. Topic include understanding the purpose for research, identifying researchable issues, finding evaluating and using sources effectively, recognizing methods associated with different types of data and disciplines, and writing a literature review. Prepares students for course-based research papers and advanced research methods courses. Guest faculty present their Global Studies-relevant research as students (b)log their own research interests.",3 hours.,,"Quantitative Reasoning II, and Social & Beh Sci - Soc Sci course.",,10117,,A,1,,3 hours,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Bonatti, V"
2023,Winter,2023-wi,GWS,356,Sex &amp; Gender in Popular Media,Same as MACS 356. See MACS 356.,3 hours.,Same as MACS 356. See MACS 356.,Cultural Studies - Western course.,,10012,A,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Robinson, J"
2023,Winter,2023-wi,IS,199,Undergraduate Open Seminar,Undergraduate Open Seminar. Additional fees may apply. See Class Schedule. May be repeated.,1 TO 5 hours.,Additional fees may apply. See Class Schedule. May be repeated.,,,10101,ICL,A,1,Intro to Command Line Tools,3 hours,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Wickes, E"
2023,Winter,2023-wi,IS,445,Data Visualization,"Data visualization is crucial to conveying information drawn from models, observations or investigations. This course will provide an overview of historical and modern techniques for visualizing data, drawing on quantitative, statistical, and network-focused datasets. Topics will include construction of communicative visualizations, the modern software ecosystem of visualization, and techniques for aggregation and interpretation of data through visualization. Particular attention will be paid to the Python ecosystem and multi-dimensional quantitative datasets. 3 undergraduate hours. 4 graduate hours.",3 OR 4 hours.,3 undergraduate hours. 4 graduate hours.,,,10120,OAU,A,1,,3 hours,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Besser, S"
2023,Winter,2023-wi,MACS,356,Sex &amp; Gender in Popular Media,"Examines the notion that the mass media influence our development as gendered individuals, looking at those who argue for and against this notion. Considers different forms of feminist theory applied to the study of mass media, the history and scholarly criticisms of the media and their portrayal of women, and feminist attempts to create alternatives to mainstream media images. Throughout, the course considers representation of minorities in the dominant media and examines newly created alternative representations. Same as GWS 356.",3 hours.,Same as GWS 356.,Cultural Studies - Western course.,,10011,A,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Robinson, J"
2023,Winter,2023-wi,MUS,132,Popular Music Studies,"Courses within this rubric provide an analytical and historical introduction to genres of popular music from the United States and around the world. Iterations of the course may focus on a specific genre, such as Rock, Reggae, or Afropop, or may deal with broader subjects, such as the continua of styles including R&B, Soul, Funk, and Hip Hop, or the pan-generic, international phenomenon of pop music globalization in the twentieth century.",3 hours.,,"Humanities - Lit & Arts, and Cultural Studies - US Minority course.",,10055,A,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Eagen-Jones, M"
2023,Winter,2023-wi,MUS,133,Introduction to World Music,A survey of various musical traditions from different regions and peoples of the world.,3 hours.,,"Humanities - Lit & Arts, and Cultural Studies - Non-West course.",For music and non-music majors. Students must register for one discussion and one lecture section.,10097,A,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Silvers, M"
2023,Winter,2023-wi,NS,120,Intro to US Armed Forces,Same as AFAS 120 and MILS 120. See MILS 120.,3 hours.,Same as AFAS 120 and MILS 120. See MILS 120.,Humanities - Hist & Phil course.,,10095,ONL,A,1,,3 hours,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Ashworth, E"
2023,Winter,2023-wi,PHIL,110,World Religions,Same as REL 110. See REL 110.,3 hours.,Same as REL 110. See REL 110.,"Humanities - Hist & Phil, and Cultural Studies - Non-West course.",,10107,AL1,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Ebel, J;Layton, R;Newman, A"
2023,Winter,2023-wi,PSYC,100,Intro Psych,"Study of human behavior with special reference to perception, learning, memory, thinking, emotional life, and individual differences in intelligence, aptitude, and personality; emphasis on the scientific nature of psychological investigations; and discussion of research methods and the relation of their results to daily life and everyday problems. Lectures, discussions, and six hours of participation as a subject in psychological experiments. Credit is not given for both PSYC 100 and either PSYC 103 or PSYC 105.",4 hours.,Credit is not given for both PSYC 100 and either PSYC 103 or PSYC 105.,Social & Beh Sci - Beh Sci course.,,10034,A,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Shenouda, C"
2023,Winter,2023-wi,PSYC,204,Intro to Brain and Cognition,"Introduction to the interdisciplinary field of cognitive neuroscience, which is concerned with how the cognitive systems supporting a broad range of capacities including memory, attention, and social and emotional processing, arise from the functioning of specific brain modules and brain mechanisms. Emphasizes how functional brain imaging and other cognitive neuroscience methods can be brought to bear on answering these questions. Prerequisite: PSYC 100 or PSYC 103 or PSYC 105.",3 hours.,Prerequisite: PSYC 100 or PSYC 103 or PSYC 105.,,,10060,A,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Dolcos, S"
2023,Winter,2023-wi,PSYC,216,Child Psych,Study of the psychological development of the child. Credit is not given for both PSYC 216 and EPSY 236. Prerequisite: PSYC 100 or PSYC 103.,3 hours.,Credit is not given for both PSYC 216 and EPSY 236. Prerequisite: PSYC 100 or PSYC 103.,,,10099,A,A,1,,,A,UNKNOWN,Online Lecture,OLC,ARRANGED,,,,,"Hyde, D"
2023,Winter,2023-wi,PSYC,230,Perception &amp; Sensory Processes,Survey of the experimental psychology of sensory and perceptual processes and behavior; emphasis on the contribution of behavior science to understanding subjective experience of the physical and social environment.,3 hours.,,Social & Beh Sci - Beh Sci course.,,10061,A,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Lleras Buetti, S"
2023,Winter,2023-wi,PSYC,245,Industrial Org Psych,Systematic study of the application of psychological methods and principles in business and industry; emphasis on personnel selection and factors influencing efficiency. Prerequisite: PSYC 100 or PSYC 103; credit or concurrent registration in a statistics course.,3 hours.,Prerequisite: PSYC 100 or PSYC 103; credit or concurrent registration in a statistics course.,,,10078,A,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Shenouda, C"
2023,Winter,2023-wi,REHB,330,Disability in American Society,"Acquaints students with the medical, psychosocial, vocational, political, and cultural aspects of disability in America. Development and implementation of disability policy by governmental agencies in this country will be examined, and the role of activism and advocacy in securing civil rights for persons with a disability will be explored. Various philosophical and theoretical models for understanding the disability experience will be offered, and course content will include the key historical events that shaped the present conditions of persons with disabilities. Lastly, students will be introduced to an array of service modalities used to address health and adjustment needs of persons with disabilities. Same as CHLH 330.",3 hours.,Same as CHLH 330.,Social & Beh Sci - Soc Sci course.,,10087,LR1,A,1,,3 hours,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Rice, L"
2023,Winter,2023-wi,REL,110,World Religions,"Survey of the leading living religions, including Hinduism, Buddhism, Confucianism, Taoism, Judaism, Christianity, and Islam; examination of basic texts and of philosophic theological elaborations of each religion. Same as PHIL 110.",3 hours.,Same as PHIL 110.,"Humanities - Hist & Phil, and Cultural Studies - Non-West course.",,10106,AL1,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Ebel, J;Layton, R;Newman, A"
2023,Winter,2023-wi,RST,100,"Recreation, Sport, and Tourism in Modern Society","This course examines central issues in defining leisure, recreation, sport, and tourism. Historical, philosophical, sociological, psychological, and economic approaches to understanding these areas, their behaviors and meanings, social contexts, and personal and social resources are examined. By the end of the semester, students should understand their history and evolution, as well as their impact on contemporary society.",3 hours.,,Social & Beh Sci - Soc Sci course.,,10041,ONL,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Simms, J"
2023,Winter,2023-wi,SOC,275,Criminology,"Nature and extent of crime; past and present theories of crime causation; criminal behavior in the United States and abroad, and its relation to personal, structural and cultural conditions; the nature of the criminal justice system and the influences of the exercise of discretion among actors in the criminal justice system. Prerequisite: One of the following: SOC 100, SOC 101, SOC 163 or equivalent.",3 hours.,"Prerequisite: One of the following: SOC 100, SOC 101, SOC 163 or equivalent.",,,10125,W,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Ladegaard, I"
2023,Winter,2023-wi,SOC,310,Sociology of Deviance,"Study of traits, conditions, actions, and behaviors that violate social norms and elicit negative societal reactions. Explores social, cultural and individual factors in the etiology of deviance; the establishment and maintenance of deviant categories; the motivations behind deviant behavior; the identification as deviant of individuals and of particular segments of society, by formal and informal means; the effects of institutionalization and social control upon the deviant; and the efforts of deviants to eradicate the label society has placed upon them. Prerequisite: One of the following: SOC 100, SOC 101, or SOC 163.",3 hours.,"Prerequisite: One of the following: SOC 100, SOC 101, or SOC 163.",,,10126,JA,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Atiles Osoria, J"
2023,Winter,2023-wi,SPAN,130,Intermediate Spanish,"Continued development of reading, writing and conversational skills. This is considered a third level course for the purposes of fulfilling the University General Education Language Other Than English (LOTE) requirement. Instruction in Spanish. Prerequisite: SPAN 102, SPAN 122 or equivalent placement score.",4 hours.,"Prerequisite: SPAN 102, SPAN 122 or equivalent placement score.",,"Class meetings constitute half of the credit hour requirement, the other half is met by on-line, web-based work. Spanish native speakers should enroll in SPAN 125.",10039,A,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Abbott, A"
2023,Winter,2023-wi,SPAN,130,Intermediate Spanish,"Continued development of reading, writing and conversational skills. This is considered a third level course for the purposes of fulfilling the University General Education Language Other Than English (LOTE) requirement. Instruction in Spanish. Prerequisite: SPAN 102, SPAN 122 or equivalent placement score.",4 hours.,"Prerequisite: SPAN 102, SPAN 122 or equivalent placement score.",,"Class meetings constitute half of the credit hour requirement, the other half is met by on-line, web-based work. Spanish native speakers should enroll in SPAN 125.",10102,B,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Hughes, B"
2023,Winter,2023-wi,SPAN,142,Spanish in the Professions,"Introduction to Spanish in business, law, medical, education & social service fields, with a focus on the importance of bilingualism in the U.S., strategies for lifelong learning, and cultural considerations. The development of functional use of Spanish within the professional context is the major focus of the course. This is considered a fourth level course for the purposes of fulfilling the University General Education Language Other Than English (LOTE) requirement. Instruction in Spanish. Credit is not given towards graduation for both SPAN 141 and SPAN 142. Prerequisite: SPAN 130, equivalent course, or placement score.",4 hours.,"Credit is not given towards graduation for both SPAN 141 and SPAN 142. Prerequisite: SPAN 130, equivalent course, or placement score.",,,10040,A,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Krushnowski, J"
