Year,Term,YearTerm,Subject,Number,Name,Description,Credit Hours,Section Info,Degree Attributes,Schedule Information,CRN,Section,Status Code,Part of Term,Section Title,Section Credit Hours,Section Status,Enrollment Status,Type,Type Code,Start Time,End Time,Days of Week,Room,Building,Instructors
2021,Winter,2021-wi,ECON,102,Microeconomic Principles,"Introduction to the functions of individual decision-makers, both consumers and producers, within the larger economic system. Primary emphasis on the nature and functions of product markets, the theory of the firm under varying conditions of competition and monopoly, and the role of government in prompting efficiency in the economy. Credit is not given for ECON 102 and ACE 100.",3 hours.,Credit is not given for ECON 102 and ACE 100.,Social & Beh Sci - Soc Sci course.,Students must register for one quiz and one lecture section.,10019,ONL,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Dee, E;DiIanni, I"
2021,Winter,2021-wi,ECON,103,Macroeconomic Principles,"Introduction to the theory of determination of total or aggregate income, employment, output, price levels, and the role of money in the economy. Primary emphasis on monetary and fiscal policy, inflation, unemployment, economic growth, and international economics.",3 hours.,,Social & Beh Sci - Soc Sci course.,You may take ECON 103 before ECON 102. There is no prerequisite. Students must register for one quiz and one lecture section.,10020,ONL,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"McDermott, E;Rodrigues Silva Tabak, D"
2021,Winter,2021-wi,ECON,202,Economic Statistics I,"Introduction of basic concepts in statistics including the presentation of data, descriptive statistics, probability theory, discrete and continuous distributions, sampling distributions, estimation, and hypothesis testing. The approach of the class includes both learning the concepts behind basic statistics and also how to apply these concepts in ""real-life"" situations. Utilizes a practical project format. To complete the Business Statistics sequence, students must also complete ECON 203. Credit is not given for ECON 202 if credit for a college-level introductory statistics course such as PSYC 235, SOC 280, or STAT 100 has been earned. Prerequisite: Credit or registration in one of MATH 220, MATH 221, MATH 234.",3 hours.,"Credit is not given for ECON 202 if credit for a college-level introductory statistics course such as PSYC 235, SOC 280, or STAT 100 has been earned. Prerequisite: Credit or registration in one of MATH 220, MATH 221, MATH 234.",Quantitative Reasoning I course.,Instructions will be given during the first lecture as to where you should meet for your TA section. Evening examinations may be offered in this course. Students must register for one lab and one lecture section.,10051,ONL,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Schultz, C;Stocker, A"
2021,Winter,2021-wi,ECON,203,Economic Statistics II,"Continuation of ECON 202. Builds upon point and interval estimation as well as hypothesis testing skills first introduced in ECON 202. Utilizes a practical project format to extend the student skill set to include simple and multiple linear regression and time series techniques. Students will: Understand the relevance of statistics in their future course-work and professions; Be trained to identify the proper statistical technique to apply to a problem; Be adept at finding the answers to statistical queries using excel; Be able to properly interpret the results of their analysis. Students must have completed a course on probability and statistical analysis before taking ECON 203. The best course to meet this requirement is ECON 202 at the University of Illinois. Prerequisite: ECON 202; one of MATH 220, MATH 221, or MATH 234.",3 hours.,"Students must have completed a course on probability and statistical analysis before taking ECON 203. The best course to meet this requirement is ECON 202 at the University of Illinois. Prerequisite: ECON 202; one of MATH 220, MATH 221, or MATH 234.",,,10021,ONL,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Armendariz Buaun, R;Wang, S"
2021,Winter,2021-wi,ECON,302,Inter Microeconomic Theory,"Microeconomic analysis including value and distribution theory; analysis of the pricing of the factors of production integrated in a micro-general equilibrium context which builds towards explaining the resource allocation process. Prerequisite: ECON 102 or equivalent. MATH 220, MATH 221, MATH 234 or equivalent.",3 hours.,"Prerequisite: ECON 102 or equivalent. MATH 220, MATH 221, MATH 234 or equivalent.",,First priority for enrollment will be given to students in curricula that require this course.,10026,ONL,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Buckley, B;De Souza Godeli, A"
2021,Winter,2021-wi,ECON,415,Environmental Economics,"Application of economic theory to topical issues such as pollution, climate change, and the environmental impacts of overpopulation. Both market-based and regulatory solutions to these problems are discussed. 3 undergraduate hours. 4 graduate hours. Prerequisite: ECON 202; ECON 302; MATH 220/MATH 221 or other Calculus course.",3 OR 4 hours.,3 undergraduate hours. 4 graduate hours. Prerequisite: ECON 202; ECON 302; MATH 220/MATH 221 or other Calculus course.,,,10081,ONL,A,1,,3 hours,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Buckley, B"
2021,Winter,2021-wi,ECON,420,International Economics,"Introduction to the theory of international trade and finance with selected application to current problems of  trade policy, balance of payments adjustment, the international monetary system, and globalization issues. 3 undergraduate hours. 2 or 4 graduate hours. Prerequisite: ECON 302 or equivalent, or consent of instructor; ECON 303 is recommended.",2 TO 4 hours.,"3 undergraduate hours. 2 or 4 graduate hours. Prerequisite: ECON 302 or equivalent, or consent of instructor; ECON 303 is recommended.",,,10080,ONL,A,1,,3 hours,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Dee, E;DiIanni, I"
2021,Winter,2021-wi,ECON,471,Intro to Applied Econometrics,"Introduction to specification, estimation, prediction and evaluation of econometric models, emphasizing the interplay between statistical theory and economic applications. 3 undergraduate hours. 2 or 4 graduate hours. Prerequisite: ECON 203 or equivalent; ECON 302 or ECON 303.",2 TO 4 hours.,3 undergraduate hours. 2 or 4 graduate hours. Prerequisite: ECON 203 or equivalent; ECON 302 or ECON 303.,,,10108,ONL,A,1,,3 hours,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Arvin-Rad, H"
2021,Winter,2021-wi,ENGL,360,Environmental Writing,Same as ESE 360. See ESE 360.,3 hours.,Same as ESE 360. See ESE 360.,Advanced Composition course.,,10077,A,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Tomkin, J"
2021,Winter,2021-wi,ESE,111,Emergence of Life,Same as GEOL 111. See GEOL 111.,3 hours.,Same as GEOL 111. See GEOL 111.,Nat Sci & Tech - Life Sciences course.,,10075,A,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Christie, M"
2021,Winter,2021-wi,ESE,117,The Oceans,Same as GEOL 117. See GEOL 117.,3 hours.,Same as GEOL 117. See GEOL 117.,Nat Sci & Tech - Phys Sciences course.,,10050,A,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Pettijohn, J"
2021,Winter,2021-wi,ESE,118,Natural Disasters,Same as GEOL 118 and GLBL 118. See GEOL 118.,3 hours.,Same as GEOL 118 and GLBL 118. See GEOL 118.,Nat Sci & Tech - Phys Sciences course.,,10008,A,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Altaner, S"
2021,Winter,2021-wi,ESE,120,Severe and Hazardous Weather,Same as ATMS 120. See ATMS 120.,3 hours.,Same as ATMS 120. See ATMS 120.,"Nat Sci & Tech - Phys Sciences, and Quantitative Reasoning II course.",,10038,ONL,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Choate, J"
2021,Winter,2021-wi,ESE,210,Social &amp; Environmental Issues,Same as GEOG 210. See GEOG 210.,3 hours.,Same as GEOG 210. See GEOG 210.,Social & Beh Sci - Soc Sci course.,,10010,ONL,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Liu, D"
2021,Winter,2021-wi,ESE,360,Environmental Writing,"Equips students to write about the environment for various audiences, with a focus on specific current efforts to promote sustainability on the Urbana-Champaign campus. We will practice effective techniques for each stage of the writing process-from defining topics, to gathering information, to crafting active, engaging prose. Readings will include models of effective environmental writing and ""how to"" pieces by experts. Research will include visits to campus sites and student-conducted interviews with subjects. Same as ENGL 360. Prerequisite: Completion of campus Composition I general education requirement.",3 hours.,Same as ENGL 360. Prerequisite: Completion of campus Composition I general education requirement.,Advanced Composition course.,,10076,A,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Tomkin, J"
2021,Winter,2021-wi,GEOG,204,Cities of the World,"In-depth exploration of global urbanization. Using a comparative regional approach, discuss the recent history of global urbanization, dissect its problems, and offer possible solutions. Approximately ten major regions of the world will be examined, exploring the significant  urban patterns and processes, built and natural environments, and social, economic, and cultural landscapes of each.",3 hours.,,"Social & Beh Sci - Soc Sci, and Cultural Studies - Western course.",,10047,ONL,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Winata, F"
2021,Winter,2021-wi,GEOG,210,Social &amp; Environmental Issues,"Introduction to the complex relationship between people and the natural environment from a social science perspective. Explores different approaches to environmental issues, and examines the role of population change, political economy, technologies, environmental policymaking, and social institutions in causing and resolving contemporary social and environmental global issues. Same as ESE 210.",3 hours.,Same as ESE 210.,Social & Beh Sci - Soc Sci course.,,10004,ONL,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Liu, D"
2021,Winter,2021-wi,GEOL,111,Emergence of Life,"Examines important theoretical and practical questions regarding the origin and evolution of life, as well as the search for life elsewhere in the universe. Uses the pioneering work of Carl Woese, whose ""Tree of Life"" revolutionized our understanding of the fundamental structure and evolutionary relatedness of all living entities on Earth. Same as ESE 111. Additional fees may apply. See Class Schedule.",3 hours.,Same as ESE 111. Additional fees may apply. See Class Schedule.,Nat Sci & Tech - Life Sciences course.,,10074,A,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Christie, M"
2021,Winter,2021-wi,GEOL,117,The Oceans,"Integrated introduction to oceanography and marine geology and geophysics. Topics include ocean-basin formation and evolution (in the context of plate tectonics), ocean ecology, the hydrologic cycle, water chemistry, currents and waves, the interaction of oceans with climate, coastal hazards, resources, pollution, and the Law of the Sea. Course is oriented toward students not majoring in science. Same as ESE 117.",3 hours.,Same as ESE 117.,Nat Sci & Tech - Phys Sciences course.,,10049,A,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Pettijohn, J"
2021,Winter,2021-wi,GEOL,118,Natural Disasters,"Introduces the nature, causes, risks, effects, and prediction of natural disasters including earthquakes, volcanoes, landslides, subsidence, global climate change, severe weather, coastal erosion, floods, mass extinctions, and meteorite  impacts; covers scientific principles and case histories of natural disasters as well as human responses (societal impact, mitigation strategies, and public policy). Same as ESE 118 and GLBL 118.",3 hours.,Same as ESE 118 and GLBL 118.,Nat Sci & Tech - Phys Sciences course.,,10007,A,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Altaner, S"
2021,Winter,2021-wi,GLBL,100,Intro to Global Studies,"Foundation course for understanding a range of contemporary issues and learning to analyze them from multiple disciplinary perspectives. Students consider globalizing trends within themes of wealth and poverty; population, cultures, and human rights; environment and sustainability; and governance, conflict, and cooperation. Course objectives are to enhance knowledge of human cultures, their interactions and impacts on the world; develop skills for successfully negotiating realities of contemporary societies; and promote values for global learning, diversity, and sustainable futures.",3 hours.,,"Social & Beh Sci - Soc Sci, and Cultural Studies - Western course.",,10054,CF,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Bonatti, V"
2021,Winter,2021-wi,GLBL,118,Natural Disasters,Same as ESE 118 and GEOL 118. See GEOL 118.,3 hours.,Same as ESE 118 and GEOL 118. See GEOL 118.,Nat Sci & Tech - Phys Sciences course.,,10009,A,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Altaner, S"
2021,Winter,2021-wi,GWS,100,Intro Gender &amp; Women's Studies,"Interdisciplinary introduction to the study of gender, women, and sexuality. Addresses issues such as social experience, representation and popular culture, femininities and masculinities, family structure, education, employment, economics, literature and the arts, religion, history, and technology. Explores interrelationships of race, ethnicity, sexuality, gender, ability, and age from a transnational perspective. Same as HDFS 140 and SOC 130.",3 hours.,Same as HDFS 140 and SOC 130.,Social & Beh Sci - Soc Sci course.,,10042,AA,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Cole, C"
2021,Winter,2021-wi,GWS,356,Sex &amp; Gender in Popular Media,Same as MACS 356. See MACS 356.,3 hours.,Same as MACS 356. See MACS 356.,Cultural Studies - Western course.,,10012,A,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Robinson, J"
2021,Winter,2021-wi,HDFS,105,Intro to Human Development,"Systematic overview of the psychological, biological, familial, and cultural factors related to human growth and development across the life span.",3 hours.,,Social & Beh Sci - Beh Sci course.,,10098,W,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"David, L;Theisen, J"
2021,Winter,2021-wi,HDFS,140,Intro Gender &amp; Women's Studies,Same as GWS 100 and SOC 130. See GWS 100.,3 hours.,Same as GWS 100 and SOC 130. See GWS 100.,Social & Beh Sci - Soc Sci course.,,10043,AA,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Cole, C"
2021,Winter,2021-wi,IS,199,Undergraduate Open Seminar,Undergraduate Open Seminar. May be repeated.,1 TO 5 hours.,May be repeated.,,,10101,ICL,A,1,Intro to Command Line Tools,3 hours,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Wickes, E"
2021,Winter,2021-wi,JOUR,453,Crisis Communications,"Students will take on the role of a public relations/public affairs officer to learn how to deal with the media when managing a crisis for a client, whether a multinational corporation or a professional athlete. Students will use case studies of actual events to examine how the media dealt with the crisis. Students will get a look at the inner workings of a major PR firm devoted to telling the truth while managing the message. 3 undergraduate hours. 3 graduate hours.",3 hours.,3 undergraduate hours. 3 graduate hours.,,,10103,A,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Holley, G"
2021,Winter,2021-wi,LEAD,140,Harnessing Your Interpersonal Intelligence,"Students will expand their capacity for communication, collaboration and team leadership to navigate the complexities of the university and beyond. In this course, students will learn communication strategies to work with others and practice self-awareness, self-management, and interpersonal communication skills in a supportive setting to reach their personal potential as emerging leaders. Prerequisite: Freshman, Sophomore, or Junior Standing Required.",2 hours.,"Prerequisite: Freshman, Sophomore, or Junior Standing Required.",,,10092,A,A,1,,2 hours,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Smist, J"
2021,Winter,2021-wi,LEAD,440,Interpersonal Intelligence for Professional Success,"Students will learn theoretical elements and practical strategies to solve problems, negotiate, and navigate complex situations as an effective leader. This course is designed for students interested in developing their capacity for collaboration and team leadership by addressing the unique challenges facing professionals in business and academic research teams. Whether landing a professional internship, preparing for graduate school, or professional employment, students will develop the essential interpersonal intelligence skills to influence others. 2 undergraduate hours. 2 graduate hours. Prerequisite: Graduate Student or Senior Standing Required.",2 hours.,2 undergraduate hours. 2 graduate hours. Prerequisite: Graduate Student or Senior Standing Required.,,,10093,A,A,1,,2 hours,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Smist, J"
2021,Winter,2021-wi,MACS,356,Sex &amp; Gender in Popular Media,"Examines the notion that the mass media influence our development as gendered individuals, looking at those who argue for and against this notion. Considers different forms of feminist theory applied to the study of mass media, the history and scholarly criticisms of the media and their portrayal of women, and feminist attempts to create alternatives to mainstream media images. Throughout, the course considers representation of minorities in the dominant media and examines newly created alternative representations. Same as GWS 356.",3 hours.,Same as GWS 356.,Cultural Studies - Western course.,,10011,A,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Robinson, J"
2021,Winter,2021-wi,MILS,120,Intro to US Armed Forces,"Surveys the four major branches of the United States military (Army, Navy, Marines, and Air Force) and their historical development into “Professions of Arms.” Topics include historical surveys of each branch highlighting key historical developments, organization, structure and customs. Other topics include a discussion of the United States National Command Authority. United States joint military operations and structure, the relationship of the United States Military with its civilian constituency and a survey of emerging Department of Defense issues. Same as AFAS 120 and NS 120.",3 hours.,Same as AFAS 120 and NS 120.,Humanities - Hist & Phil course.,,10094,ONL,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Ashworth, E"
2021,Winter,2021-wi,MUS,130,Music Then and Now,"Provides non-music majors with basic listening skills, the ability to discuss music intelligently, and an acquaintance with many types of music. Prerequisite: For non-music majors only.",3 hours.,Prerequisite: For non-music majors only.,"Humanities - Lit & Arts, and Cultural Studies - Western course.",Students must register for one lecture and one discussion section unless offered online in a lecture/discussion format.,10031,A,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Magee, G"
